run_id,key,value,step,timestamp
95867027b97e46678353f34233ddae29,_best_score,0.579853615387645,5000,1687353781763
95867027b97e46678353f34233ddae29,_best_score,0.6149898762891715,6000,1687355136313
95867027b97e46678353f34233ddae29,_best_score,0.6379626840816185,7000,1687356491229
95867027b97e46678353f34233ddae29,_best_score,0.652426179571599,8000,1687357836406
95867027b97e46678353f34233ddae29,_best_score,0.6645440716363235,9000,1687359156744
95867027b97e46678353f34233ddae29,_best_score,0.6732528660272276,10000,1687360481459
95867027b97e46678353f34233ddae29,_best_score,0.6832131809857457,11000,1687361857173
95867027b97e46678353f34233ddae29,_best_score,0.6879596776125995,12000,1687363218097
95867027b97e46678353f34233ddae29,_best_score,0.6940133742339163,13000,1687364568934
95867027b97e46678353f34233ddae29,_best_score,0.6965965266629883,14000,1687365957918
95867027b97e46678353f34233ddae29,_best_score,0.699051898956698,16000,1687368673635
95867027b97e46678353f34233ddae29,_best_score,0.7033120202966918,17000,1687370011490
95867027b97e46678353f34233ddae29,_best_score,0.705381044018249,19000,1687372726090
95867027b97e46678353f34233ddae29,_best_score,0.707607514301115,20000,1687374097198
95867027b97e46678353f34233ddae29,_best_score,0.7078015661800007,21000,1687375470115
95867027b97e46678353f34233ddae29,_best_score,0.7094512010232428,22000,1687376832763
95867027b97e46678353f34233ddae29,_best_score,0.7128197627059272,23000,1687378204767
95867027b97e46678353f34233ddae29,_best_score,0.7139526279466173,24000,1687379578498
95867027b97e46678353f34233ddae29,_best_score,0.7161493621877804,26000,1687382301230
95867027b97e46678353f34233ddae29,_best_score,0.7172906453752409,28000,1687385011968
95867027b97e46678353f34233ddae29,_best_score,0.7185578134627962,29000,1687386377028
95867027b97e46678353f34233ddae29,_best_score,0.7199569349193143,30000,1687387731481
95867027b97e46678353f34233ddae29,_best_score,0.7227007677834048,31000,1687389094014
95867027b97e46678353f34233ddae29,_best_score,0.7251027844116266,36000,1687395949295
95867027b97e46678353f34233ddae29,_best_score,0.7268073371928238,38000,1687398714571
95867027b97e46678353f34233ddae29,_best_score,0.7287850777179857,43000,1687405569564
95867027b97e46678353f34233ddae29,_best_score,0.7295764598689564,49000,1687413703562
95867027b97e46678353f34233ddae29,_best_score,0.7298168266199514,52000,1687417823723
95867027b97e46678353f34233ddae29,_best_score,0.7308290588422425,54000,1687420585454
95867027b97e46678353f34233ddae29,_best_score,0.732991674790322,58000,1687426145258
95867027b97e46678353f34233ddae29,_best_score,0.7344488464334552,60000,1687428960521
95867027b97e46678353f34233ddae29,_best_score,0.7344598462935433,72000,1687445695055
95867027b97e46678353f34233ddae29,_best_score,0.7353830278229959,76000,1687451416741
95867027b97e46678353f34233ddae29,_best_score,0.7355046475295136,78000,1687454231565
95867027b97e46678353f34233ddae29,_best_score,0.7359662284461344,91000,1687472384961
95867027b97e46678353f34233ddae29,_best_score,0.7366726105354258,92000,1687473781731
95867027b97e46678353f34233ddae29,_best_score,0.7370565527813794,96000,1687479348635
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.08745590017405049,1000,1687507198003
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.2850572888257469,2000,1687508482037
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.39506233905457383,3000,1687509768730
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.4795911522289706,4000,1687511102360
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.5659193829436137,5000,1687512419162
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.6036339161694521,6000,1687513738734
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.6317630118325426,7000,1687514994917
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.6459435331771477,8000,1687516281362
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.6629512155049774,9000,1687517540941
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.6773423933081547,10000,1687518800070
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.6839056235642995,11000,1687520052459
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.6864266211643136,12000,1687521343006
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.6923514564535795,13000,1687522651388
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.6985326453785475,14000,1687523928643
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7012429267976158,15000,1687525187844
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.701847971182111,17000,1687527798772
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7052656728038205,18000,1687529117223
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7076954819170727,19000,1687530440417
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7114765407519569,20000,1687531732847
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7116634147650422,22000,1687534213336
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7144622872320846,23000,1687535455676
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7160828948480191,24000,1687536693949
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7177424014377477,26000,1687539184425
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7191049144769374,28000,1687541648103
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7195688240209389,31000,1687545357965
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.720374707459472,32000,1687546605093
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7234679768839076,33000,1687547844247
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7258603982556756,35000,1687550318725
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7274615767347395,36000,1687551604236
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7274921758199345,41000,1687557884583
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.729823362440941,42000,1687559143650
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7301385572488162,45000,1687562930977
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7309500530977445,49000,1687568143572
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7325727881663764,50000,1687569479161
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7335655538993177,53000,1687573533556
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7338887582911543,65000,1687589877520
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7340826015936641,69000,1687595206126
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7350688187996329,76000,1687604396111
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7355380107301014,79000,1687608344365
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7356611710908666,80000,1687609797331
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7359006249510678,82000,1687612611161
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7361242088596929,85000,1687616793106
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7366492270225818,86000,1687618173701
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.73730532476682,88000,1687620931331
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7377266611319332,91000,1687625066708
6c2492b3227d44b1bcb5eb1ab9bddf83,_best_score,0.7380744591497694,94000,1687629276113
1ad87a69f3fb471d95421bc496f00015,_best_score,0.10477397732891737,1000,1687348276736
1ad87a69f3fb471d95421bc496f00015,_best_score,0.2789061910360012,2000,1687349558640
1ad87a69f3fb471d95421bc496f00015,_best_score,0.38961356838264727,3000,1687350893420
1ad87a69f3fb471d95421bc496f00015,_best_score,0.4860750864684533,4000,1687352219831
1ad87a69f3fb471d95421bc496f00015,_best_score,0.562765693892899,5000,1687353559216
1ad87a69f3fb471d95421bc496f00015,_best_score,0.6133780659137685,6000,1687354899690
1ad87a69f3fb471d95421bc496f00015,_best_score,0.6374373130699249,7000,1687356227811
1ad87a69f3fb471d95421bc496f00015,_best_score,0.6584495231142076,8000,1687357574126
1ad87a69f3fb471d95421bc496f00015,_best_score,0.6698532760448397,9000,1687358924007
1ad87a69f3fb471d95421bc496f00015,_best_score,0.6790640451328488,10000,1687360284314
1ad87a69f3fb471d95421bc496f00015,_best_score,0.6802423870080985,11000,1687361677363
1ad87a69f3fb471d95421bc496f00015,_best_score,0.6886024050539608,12000,1687363070598
1ad87a69f3fb471d95421bc496f00015,_best_score,0.6923304134127528,13000,1687364452071
1ad87a69f3fb471d95421bc496f00015,_best_score,0.6975670102452006,14000,1687365852588
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7008491706607355,15000,1687367249465
1ad87a69f3fb471d95421bc496f00015,_best_score,0.702887166640389,16000,1687368622999
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7032907699798115,17000,1687369983214
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7076697548744638,19000,1687372726095
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7121027304482174,20000,1687374097200
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7121237846049495,23000,1687378205637
1ad87a69f3fb471d95421bc496f00015,_best_score,0.71310893966815,24000,1687379579745
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7141325882031976,27000,1687383658567
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7152451276400958,28000,1687385011785
1ad87a69f3fb471d95421bc496f00015,_best_score,0.719176125872167,29000,1687386378396
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7199271420217122,33000,1687391795874
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7204328616192381,35000,1687394551503
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7225246305626322,36000,1687395951065
1ad87a69f3fb471d95421bc496f00015,_best_score,0.722848987068916,38000,1687398715899
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7265410303035059,41000,1687402836851
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7282745898131269,45000,1687408293482
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7291178224058446,46000,1687409646067
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7291376388581868,49000,1687413705981
1ad87a69f3fb471d95421bc496f00015,_best_score,0.729953546989919,53000,1687419210797
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7306053604612189,54000,1687420587492
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7331557890510286,55000,1687421968393
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7334023563615536,70000,1687442922757
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7334559902425672,80000,1687457020192
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7334984095559333,82000,1687459766368
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7341924393863652,86000,1687465350168
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7345840260825482,90000,1687470978825
1ad87a69f3fb471d95421bc496f00015,_best_score,0.7347983607104875,91000,1687472385918
