run_id,key,value,step,timestamp,approach
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6096637559992044,6000,1687355938043,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6375035112858837,7000,1687357293196,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6443508474341906,8000,1687358657309,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6625141331777749,9000,1687360024380,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6723241751702622,10000,1687361433586,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6822068876685922,11000,1687362818279,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6858086721729421,12000,1687364189541,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6917473357195264,13000,1687365598783,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6938257808768835,14000,1687367040033,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6962500607065781,15000,1687368402073,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6993667924698499,16000,1687369750943,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7033167215614712,17000,1687371097574,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7040639416149111,18000,1687372430531,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7075148615215119,19000,1687373778416,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7083236596003147,21000,1687376464509,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7106393609360834,22000,1687377796566,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7170526665586187,25000,1687381861770,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7192719947687688,29000,1687387291677,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7193371061139946,30000,1687388611950,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7213571236543657,31000,1687389935014,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7236066377043987,32000,1687391253696,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7250014147570162,35000,1687395275837,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7262627197002556,37000,1687397969617,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7269144595120767,40000,1687402019924,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7273257121436009,42000,1687404684989,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7278969605950019,44000,1687407336872,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7286464635180475,45000,1687408656281,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7295565195706829,49000,1687413956507,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7304464133392796,50000,1687415290045,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7304958755756439,54000,1687420648129,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7319619312427624,55000,1687421996358,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.733565985864966,59000,1687427366588,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7350878025457123,73000,1687446485196,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7355129561810313,95000,1687477011539,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.735914553235749,98000,1687481153390,baseline
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7366620909232351,100000,1687483909510,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.1265904472598431,1000,1687349344830,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.2788051661563859,2000,1687350625193,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.39675441738195,3000,1687351957694,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.493477673695694,4000,1687353253275,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.567375387382134,5000,1687354583925,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.6114203813267889,6000,1687355941802,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.6268546359248388,7000,1687357294624,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.650695582230027,8000,1687358659616,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.6634852286159423,9000,1687360025491,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.673140528795342,10000,1687361437022,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.6802884418687034,11000,1687362820066,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.6867318049675228,12000,1687364193500,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.6952734290682288,13000,1687365600112,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.6991606266868472,14000,1687367042954,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7002519030663892,15000,1687368404210,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7043013673776478,16000,1687369753111,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7059067308287473,17000,1687371101773,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.709717396731431,19000,1687373780956,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7142487834245256,21000,1687376467009,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7150560176237556,22000,1687377800163,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7165637143415505,24000,1687380499252,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7175382766430378,26000,1687383219894,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7195831877061262,27000,1687384571849,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7227176445810745,29000,1687387294625,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7235368409883178,33000,1687392601941,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7236626840346575,34000,1687393927993,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7237626110552555,35000,1687395280375,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.726097898294382,36000,1687396632023,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7265918416644693,37000,1687397971247,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7282845219020208,40000,1687402022710,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7308051557107987,42000,1687404691218,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7308275659991871,53000,1687419318448,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7311131826691464,54000,1687420652436,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7313984577617971,55000,1687421996772,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7316213709257996,57000,1687424672361,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7318543458869586,59000,1687427368547,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7323911601542268,60000,1687428736669,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7341032824306,63000,1687432800042,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7343929440883434,73000,1687446487381,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7353886556104111,78000,1687453334603,baseline
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7354402127958881,91000,1687471502779,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.1093902394917969,1000,1687349878312,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.2974145850068176,2000,1687351131268,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.4045678110015551,3000,1687352406387,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.4981110150456246,4000,1687353676077,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.5723800658133211,5000,1687354960205,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6096483397374405,6000,1687356257968,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6324379369654218,7000,1687357533341,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6456313196833436,8000,1687358816374,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6558198459972762,9000,1687360111884,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6633048179124679,10000,1687361444234,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6836983130738902,11000,1687362773224,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6886143436583669,13000,1687365372870,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6938813870352292,14000,1687366719376,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6968787593197641,15000,1687368061485,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7019862512507704,16000,1687369368585,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7051367052084817,17000,1687370671592,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7072661783983691,20000,1687374653142,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7107699039547202,21000,1687375982983,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7122506623383414,22000,1687377304231,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7129724944232149,23000,1687378681767,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.714125795648629,24000,1687380066136,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7161758646015275,27000,1687384223668,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.718797036625338,29000,1687387002858,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.719287772214651,30000,1687388409485,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.71975358413933,35000,1687395400264,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7219587743734523,36000,1687396817929,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7230725506867588,38000,1687399606217,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7230917834414946,40000,1687402397296,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7255338669982943,41000,1687403792093,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7260101074461113,42000,1687405186426,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.726185869291234,43000,1687406565180,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7264233550384476,45000,1687409347947,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7274516182711985,46000,1687410739789,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7283581049622859,47000,1687412122550,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7285482842751011,48000,1687413503831,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7290478655231933,49000,1687414898479,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7298685317871835,52000,1687419048731,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7303238640772404,54000,1687421823573,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7307705088709744,55000,1687423192426,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7326657711790713,57000,1687425983387,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7344347279411647,65000,1687437219289,baseline
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7346013881707443,73000,1687448437020,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.120183930671572,1000,1687349411022,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.2765972186249822,2000,1687350639220,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.3920996870559888,3000,1687351937161,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.4871373103388488,4000,1687353213947,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.5540602463605498,5000,1687354510611,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.6076448332433557,6000,1687355824386,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.6330196003395118,7000,1687357122117,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.6500951123837642,8000,1687358417602,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.6633154102279893,9000,1687359714425,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.6642435816516691,10000,1687361050200,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.6705102750976385,11000,1687362403673,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.6869965394138912,12000,1687363734846,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.6885584294880205,13000,1687365067554,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.6926132754974981,14000,1687366434149,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.6975526521201231,15000,1687367792744,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.6987596697035913,16000,1687369113934,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.7010859899432708,17000,1687370442657,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.7040579632997666,18000,1687371800079,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.7067304927303821,20000,1687374527670,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.7105758314701457,21000,1687375915894,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.7115155476345346,22000,1687377286810,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.7155054975943081,24000,1687380067997,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.7171960255669797,26000,1687382852154,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.717785783524217,30000,1687388411206,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.7212896311842186,31000,1687389802543,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.7230113407420711,32000,1687391191030,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.7231761643102864,34000,1687393998150,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.724742762254269,39000,1687401005229,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.7260999902767917,40000,1687402400134,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.7267636285194421,42000,1687405188367,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.7271813505370628,47000,1687412125119,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.727725180867942,48000,1687413505898,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.7283838474463599,50000,1687416271105,baseline
bf91efffbe79480e90057e71efb86633,_best_score,0.7285442937232188,51000,1687417662614,baseline
